student_id,age,gender,department,semester,attendance_pct,assignment_avg,assignment_completion_pct,quiz_avg,quiz_attempts,study_hours_week,participation_score,lms_login_count,lms_active_days,resources_accessed,video_completion_pct,previous_gpa,previous_failures,late_assignments,discussion_participation,support_requested,midterm_score,final_score,performance_level,risk_level
STU103918,23,Female,AI&DS,5,78.0,61.3,78.4,54.4,11,12.1,73.4,20,14.0,38,62.1,6.86,2,0,8.0,No,65.5,54.1,Average,Medium
STU103919,23,Male,IT,2,59.3,69.7,70.1,60.1,11,16.6,48.3,23,12.0,23,38.6,7.11,2,2,4.0,Yes,61.6,53.6,Average,Medium
STU103920,18,Male,ECE,3,99.3,67.7,76.9,72.0,14,9.7,67.4,20,23.0,21,67.2,6.76,1,1,11.0,No,72.8,68.0,Good,Low
STU103921,20,Female,ECE,5,62.5,67.8,76.0,79.1,15,16.8,64.6,25,17.0,23,65.6,7.18,0,0,10.0,Yes,63.9,66.7,Good,Low
STU103922,19,Female,MECH,2,62.8,51.1,74.7,35.2,11,10.6,46.6,13,12.0,37,42.5,6.56,0,4,10.0,Yes,47.9,36.4,Poor,High
STU103923,24,Female,CIVIL,7,76.1,34.4,58.2,39.5,7,12.3,62.9,24,18.0,30,70.4,6.29,0,4,11.0,No,43.0,57.1,Average,Medium
STU103924,19,Male,ECE,3,83.4,73.4,90.9,67.6,14,19.8,88.0,28,22.0,40,68.0,7.42,0,2,13.0,No,80.5,82.1,Excellent,Low
STU103925,24,Male,CSE,6,72.4,74.6,65.6,71.4,11,13.1,65.7,22,17.0,41,57.3,6.52,2,3,10.0,No,78.2,62.5,Average,Medium
STU103926,22,Female,CSE,3,94.0,88.3,85.0,80.6,16,17.0,80.4,37,25.0,50,100.0,7.45,1,4,11.0,No,82.7,68.6,Good,Low
STU103927,18,Male,AI&DS,7,83.5,71.4,79.8,60.1,16,14.8,,19,23.0,25,52.9,6.8,1,6,19.0,Yes,76.6,67.2,Good,Low
STU103928,22,Female,MECH,3,59.3,47.9,69.4,40.4,10,14.9,41.1,19,11.0,18,51.4,4.67,1,3,3.0,Yes,53.9,37.1,Poor,High
STU103929,20,Male,EEE,5,61.2,37.5,52.3,50.2,5,10.5,50.3,24,10.0,48,41.1,5.84,3,3,11.0,Yes,59.6,31.8,Poor,High
STU103930,20,Male,AI&DS,3,67.0,65.1,65.4,43.9,9,12.0,44.3,19,9.0,36,55.5,7.16,1,3,5.0,Yes,59.5,48.0,Poor,High
STU103931,24,Female,CSE,8,71.2,55.9,60.7,52.6,11,14.8,62.5,29,16.0,35,64.9,5.06,0,2,9.0,No,60.0,55.3,Average,Medium
STU103932,23,Female,EEE,5,90.5,72.3,82.1,59.6,11,14.9,60.6,25,19.0,30,67.3,6.24,0,0,14.0,No,58.3,77.8,Good,Low
STU103933,23,Male,EEE,5,74.9,50.7,68.5,66.2,13,13.1,48.1,25,13.0,39,51.4,5.94,1,2,14.0,No,65.5,62.0,Average,Medium
STU103934,20,Female,CIVIL,4,82.4,59.3,68.5,75.5,14,18.9,48.4,28,19.0,50,56.6,7.23,1,3,10.0,No,63.7,69.4,Good,Low
STU103935,22,Female,MECH,3,68.6,70.4,91.4,37.1,12,20.7,66.7,27,16.0,36,55.2,6.49,0,2,8.0,Yes,52.0,53.4,Average,Medium
STU103936,20,Female,AI&DS,7,67.6,50.6,40.1,73.7,10,12.7,36.1,22,15.0,27,38.6,7.37,1,2,4.0,No,70.6,55.9,Average,Medium
STU103937,22,Female,MECH,2,80.8,80.2,83.2,88.1,16,17.9,73.0,21,23.0,38,73.1,8.44,2,4,10.0,No,89.3,58.9,Average,Medium
STU103938,20,Female,ECE,2,79.8,72.4,78.6,48.2,15,9.2,66.2,26,17.0,54,66.4,8.14,0,3,10.0,Yes,74.8,58.2,Average,Medium
STU103939,22,Female,EEE,6,93.4,58.8,86.3,58.6,15,19.7,73.7,32,17.0,37,72.9,7.55,0,6,16.0,No,78.4,70.2,Good,Low
STU103940,23,Female,AI&DS,6,84.5,81.5,93.1,64.1,17,15.0,87.5,40,21.0,53,82.4,8.32,1,2,13.0,No,82.0,79.8,Good,Low
STU103941,20,Female,CIVIL,4,76.1,57.7,79.4,43.3,12,12.0,71.3,28,18.0,39,82.4,6.01,2,3,8.0,Yes,47.3,54.1,Average,Medium
STU103942,18,Female,CSE,7,86.1,69.5,69.6,64.9,17,13.6,75.3,40,11.0,31,76.5,6.51,0,2,9.0,No,62.1,62.9,Average,Medium
STU103943,18,Female,CSE,2,77.9,83.2,70.5,71.5,15,9.5,66.7,31,16.0,42,72.3,5.4,2,4,17.0,Yes,78.8,63.5,Average,Medium
STU103944,24,Male,AI&DS,5,75.4,69.0,70.7,66.4,11,8.7,79.9,28,20.0,24,71.2,5.79,0,0,9.0,Yes,66.7,58.2,Average,Medium
STU103945,24,Male,CIVIL,8,73.9,88.2,83.9,86.7,14,12.9,79.5,23,,39,82.4,7.69,0,2,13.0,Yes,85.7,75.4,Good,Low
STU103946,22,Female,MECH,4,77.2,71.2,74.3,53.0,11,13.3,59.6,29,18.0,28,62.6,6.21,1,2,12.0,No,66.2,61.1,Average,Medium
STU103947,18,Other,AI&DS,7,70.1,74.7,69.9,63.9,18,21.0,79.4,35,23.0,60,74.2,7.0,0,3,11.0,No,64.7,76.2,Good,Low
STU103948,22,Male,CSE,4,62.0,48.5,58.3,35.3,8,12.3,51.2,18,13.0,25,56.8,4.5,2,4,7.0,Yes,39.3,48.8,Poor,High
STU103949,21,Female,CSE,3,67.6,52.3,62.4,50.3,7,14.0,53.5,31,17.0,53,,7.8,1,3,9.0,Yes,51.9,63.2,Average,Medium
STU103950,19,Male,MECH,4,80.3,65.4,67.4,64.3,14,14.1,52.9,27,17.0,36,52.3,7.22,1,4,12.0,No,73.0,62.3,Average,Medium
STU103951,20,Male,ECE,4,61.9,53.0,58.1,59.7,8,13.3,42.4,24,14.0,32,46.9,7.16,1,6,9.0,No,51.1,41.2,Poor,High
STU103952,23,Female,MECH,2,86.4,98.3,78.5,75.4,12,24.1,74.5,41,26.0,37,95.2,8.83,1,4,13.0,No,71.6,72.5,Good,Low
STU103953,24,Female,MECH,8,73.2,60.0,62.5,47.6,15,14.3,66.5,27,19.0,37,69.7,5.47,0,3,10.0,Yes,63.7,63.8,Average,Medium
STU103954,24,Female,CIVIL,6,71.8,51.9,70.8,62.7,9,12.9,49.1,16,15.0,26,42.6,5.06,1,3,9.0,No,63.8,59.9,Average,Medium
STU103955,19,Female,ECE,8,84.9,58.9,88.6,58.0,12,15.3,78.9,26,22.0,27,64.8,5.77,1,3,18.0,No,68.2,62.6,Average,Medium
STU103956,21,Female,CIVIL,6,56.3,49.9,50.8,41.9,6,10.5,39.3,17,1.0,15,33.8,6.28,2,5,1.0,Yes,40.3,32.0,Poor,High
STU103957,21,Female,ECE,8,66.7,54.2,72.7,44.5,11,6.5,55.1,21,6.0,46,48.3,6.04,1,5,8.0,No,67.9,46.5,Poor,High
STU103958,20,Female,MECH,4,82.6,60.8,85.0,62.8,12,16.4,60.3,21,17.0,43,53.7,7.68,0,2,11.0,No,64.2,67.1,Good,Low
STU103959,21,Male,EEE,3,77.4,64.1,61.6,69.0,16,12.1,78.1,34,16.0,34,57.7,6.03,0,4,11.0,No,70.4,54.0,Average,Medium
STU103960,20,Male,IT,8,85.5,47.3,70.7,58.6,14,6.6,72.2,20,21.0,12,62.4,6.13,2,4,12.0,No,61.6,44.2,Poor,High
STU103961,18,Male,AI&DS,7,72.2,72.4,67.1,84.3,11,19.9,51.1,23,23.0,43,71.6,7.03,0,3,9.0,No,72.9,77.9,Good,Low
STU103962,20,Male,MECH,8,93.3,78.3,87.1,68.4,13,21.7,52.6,21,18.0,32,43.6,7.56,1,2,11.0,Yes,81.0,64.8,Average,Medium
STU103963,20,Male,EEE,8,87.1,59.6,79.5,79.7,15,8.2,66.3,36,15.0,34,95.2,5.83,0,2,10.0,No,76.2,63.9,Average,Medium
STU103964,20,Male,IT,4,69.0,43.0,60.1,57.9,12,9.5,42.6,27,10.0,36,43.7,6.43,2,4,5.0,Yes,45.9,43.0,Poor,High
STU103965,22,Male,CSE,5,54.6,67.7,61.4,58.7,11,11.3,42.8,14,11.0,41,59.3,6.72,1,1,7.0,Yes,60.7,57.3,Average,Medium
STU103966,22,Female,EEE,7,74.0,61.7,68.1,44.2,8,8.5,61.4,25,15.0,17,66.2,5.38,1,3,8.0,No,50.8,60.2,Average,Medium
STU103967,18,Male,AI&DS,8,81.7,55.2,74.3,56.6,16,8.5,62.2,27,9.0,41,48.2,4.37,0,3,10.0,No,47.3,47.8,Poor,High
STU103968,20,Male,IT,2,67.7,56.9,72.2,47.8,12,8.9,58.3,21,20.0,25,59.1,5.44,0,3,10.0,Yes,40.7,63.4,Average,Medium
STU103969,18,Male,CIVIL,8,87.3,42.6,67.4,69.8,11,12.9,59.4,18,13.0,30,67.2,6.64,1,1,12.0,Yes,67.9,51.4,Average,Medium
STU103970,23,Male,MECH,7,45.3,54.6,58.9,49.0,9,13.0,53.1,28,11.0,38,42.4,4.81,2,7,6.0,No,49.6,46.2,Poor,High
STU103971,24,Female,ECE,5,67.7,51.9,71.8,42.0,10,10.8,48.1,14,14.0,18,68.1,4.55,3,3,3.0,Yes,55.6,47.6,Poor,High
STU103972,21,Female,MECH,7,75.0,67.2,59.0,74.1,13,9.9,60.6,29,16.0,38,37.7,6.74,1,1,6.0,Yes,73.5,71.2,Good,Low
STU103973,24,Female,EEE,3,71.1,67.2,61.9,63.7,14,15.4,67.0,28,12.0,30,64.8,6.86,2,2,9.0,Yes,69.3,65.4,Good,Low
STU103974,22,Female,AI&DS,4,87.6,89.0,77.6,72.3,16,20.1,72.3,45,27.0,56,88.7,8.48,0,0,11.0,No,76.3,84.3,Excellent,Low
STU103975,24,Other,CIVIL,3,65.0,,65.5,38.8,6,2.3,62.7,29,13.0,35,55.0,6.95,1,2,10.0,Yes,58.5,49.4,Poor,High
STU103976,24,Female,ECE,4,79.0,70.2,91.5,52.6,11,19.3,34.3,17,15.0,20,71.3,6.31,1,2,5.0,No,55.6,52.8,Average,Medium
STU103977,22,Male,AI&DS,4,84.4,57.8,71.4,,12,15.3,66.2,20,20.0,29,60.4,6.13,1,4,8.0,Yes,58.4,62.4,Average,Medium
STU103978,21,Male,MECH,6,67.8,70.0,74.1,,12,14.5,74.0,26,14.0,50,71.8,6.05,1,1,9.0,No,64.8,61.1,Average,Medium
STU103979,23,Female,CSE,5,81.7,65.4,57.7,70.7,8,9.6,46.4,21,12.0,36,63.6,6.56,2,0,6.0,No,77.2,60.7,Average,Medium
STU103980,19,Female,MECH,3,73.3,65.8,75.1,58.2,9,20.2,64.2,12,17.0,32,41.7,6.71,0,0,6.0,Yes,70.5,56.2,Average,Medium
STU103981,20,Female,ECE,4,94.0,68.5,87.9,87.9,17,17.3,88.4,34,21.0,51,82.8,6.8,2,2,13.0,No,85.1,66.7,Good,Low
STU103982,21,Male,EEE,6,77.1,51.3,79.6,47.7,14,14.4,72.8,30,15.0,35,65.3,5.93,2,1,12.0,No,,55.9,Average,Medium
STU103983,19,Other,CSE,7,91.1,57.2,71.5,57.5,6,7.1,63.8,15,10.0,22,55.7,6.99,2,3,6.0,No,80.8,55.0,Average,Medium
STU103984,21,Female,MECH,8,74.0,55.8,51.0,49.3,6,10.7,46.5,26,11.0,18,44.8,4.55,1,1,7.0,Yes,57.9,46.3,Poor,High
STU103985,23,Female,MECH,3,,47.9,67.6,46.3,7,13.2,64.4,24,9.0,13,66.2,,0,2,8.0,Yes,60.6,50.7,Average,Medium
STU103986,23,Female,MECH,5,79.3,55.1,70.1,50.9,10,10.0,67.1,26,8.0,23,20.2,5.04,1,3,4.0,No,60.8,54.6,Average,Medium
STU103987,24,Male,ECE,6,53.1,59.3,62.5,,8,6.6,49.5,36,14.0,28,49.3,5.77,1,2,10.0,Yes,58.8,59.9,Average,Medium
STU103988,24,Male,EEE,3,71.8,48.2,78.8,70.7,10,14.2,57.6,17,8.0,36,76.9,7.17,1,1,7.0,Yes,61.7,68.8,Good,Low
STU103989,20,Male,EEE,7,82.7,91.1,58.3,77.8,13,13.8,51.0,28,13.0,48,69.7,8.95,1,0,5.0,No,77.7,64.1,Average,Medium
STU103990,22,Male,AI&DS,5,69.1,52.0,66.9,40.8,11,,63.8,18,9.0,28,46.2,6.44,1,4,6.0,Yes,61.3,50.5,Average,Medium
STU103991,20,Female,CSE,2,85.1,61.8,75.1,66.6,12,18.9,82.7,31,16.0,42,56.6,5.79,0,1,8.0,No,77.7,71.6,Good,Low
STU103992,24,Male,ECE,6,62.0,52.7,66.8,53.3,11,10.0,41.6,14,12.0,30,41.3,6.01,1,5,6.0,No,55.6,38.6,Poor,High
STU103993,19,Male,CIVIL,3,86.7,56.9,71.8,66.0,12,12.8,68.6,26,16.0,46,67.3,6.2,0,2,12.0,No,67.2,66.2,Good,Low
STU103994,19,Male,AI&DS,5,61.0,54.3,66.6,38.7,10,6.7,48.6,14,12.0,22,50.7,6.34,1,4,5.0,Yes,49.5,32.9,Poor,High
STU103995,24,Female,MECH,4,70.3,61.5,71.8,67.9,11,13.8,84.0,27,18.0,31,73.4,6.64,1,2,9.0,No,67.2,52.3,Average,Medium
STU103996,19,Male,EEE,2,92.3,69.4,70.7,56.0,12,12.4,56.9,34,13.0,32,86.0,6.53,2,2,13.0,No,65.7,67.1,Good,Low
STU103997,22,Male,AI&DS,6,82.3,93.6,79.6,79.9,14,12.2,59.0,22,17.0,60,65.7,7.48,0,1,9.0,No,83.9,68.8,Good,Low
STU103998,20,Female,CSE,6,77.7,68.9,80.4,56.5,15,16.8,75.1,18,22.0,46,73.0,6.0,1,2,12.0,No,60.9,59.9,Average,Medium
STU103999,19,Male,ECE,3,72.6,58.8,52.8,40.1,6,14.7,51.4,23,17.0,22,48.8,5.32,2,3,7.0,Yes,56.0,45.3,Poor,High
STU104000,22,Female,AI&DS,2,80.3,47.5,66.4,34.5,6,7.6,68.3,22,14.0,19,35.8,4.62,2,1,6.0,Yes,55.6,51.1,Average,Medium
STU104001,23,Male,CSE,8,56.1,71.2,58.2,64.7,12,13.7,76.3,35,12.0,38,65.4,6.26,2,4,9.0,Yes,71.5,54.2,Average,Medium
STU104002,19,Female,CIVIL,4,76.7,68.3,85.5,79.5,11,10.6,77.6,29,17.0,31,72.8,7.13,0,3,13.0,No,64.9,74.3,Good,Low
STU104003,24,Female,IT,7,66.8,67.7,68.6,56.1,8,14.4,63.1,20,15.0,23,67.0,7.43,1,5,8.0,No,65.0,52.3,Average,Medium
STU104004,18,Male,CSE,4,81.0,79.7,84.5,82.3,13,21.0,72.4,29,20.0,47,58.6,9.43,0,2,8.0,No,69.8,77.5,Good,Low
STU104005,18,Female,AI&DS,7,88.9,67.7,87.3,56.5,16,13.5,83.5,26,22.0,53,73.7,7.15,0,1,12.0,No,66.8,63.6,Average,Medium
STU104006,24,Male,EEE,7,69.3,60.1,64.5,35.3,12,12.9,62.0,18,8.0,28,42.6,6.0,1,0,9.0,Yes,61.1,62.5,Average,Medium
STU104007,18,Male,IT,6,63.8,52.6,61.8,57.0,6,12.7,41.6,23,7.0,21,50.6,5.7,2,2,5.0,No,57.3,40.3,Poor,High
STU104008,20,Female,IT,8,70.6,80.8,75.3,70.9,14,24.0,66.8,24,23.0,47,77.3,6.09,1,3,12.0,No,66.5,64.1,Average,Medium
STU104009,18,Female,IT,2,54.0,46.4,64.5,55.6,8,17.9,58.2,13,12.0,17,43.0,5.93,2,3,6.0,No,54.1,38.2,Poor,High
STU104010,19,Male,ECE,7,75.3,73.3,74.6,55.7,14,17.1,73.8,26,21.0,42,79.2,8.35,2,0,15.0,No,69.0,50.8,Average,Medium
STU104011,18,Female,IT,7,65.0,63.5,79.8,76.4,10,12.7,79.9,24,16.0,64,70.7,7.46,1,1,17.0,No,76.5,66.0,Good,Low
STU104012,20,Male,AI&DS,7,66.1,54.1,74.0,57.8,15,13.7,,24,14.0,32,46.3,6.91,2,3,10.0,Yes,64.1,59.8,Average,Medium
STU104013,20,Male,CSE,6,69.5,75.6,74.0,60.7,12,18.6,55.3,25,16.0,47,53.0,7.37,1,2,12.0,No,67.9,72.7,Good,Low
STU104014,19,Male,MECH,3,85.5,82.3,96.7,77.2,9,13.6,48.3,21,12.0,29,57.3,7.8,0,3,11.0,No,85.0,79.0,Good,Low
STU104015,23,Female,EEE,6,85.1,83.9,64.8,59.3,11,6.9,44.3,25,13.0,36,50.6,6.79,1,3,9.0,No,64.5,57.2,Average,Medium
STU104016,18,Female,CIVIL,7,65.5,72.2,77.5,73.2,11,9.8,70.2,24,23.0,42,73.5,5.84,1,1,6.0,No,65.7,65.6,Good,Low
STU104017,21,Female,EEE,8,86.2,77.7,79.9,82.7,16,19.2,84.7,27,20.0,34,78.4,9.04,0,2,9.0,No,70.1,78.4,Good,Low
STU104018,20,Female,CIVIL,7,78.7,72.4,63.6,79.2,8,16.8,48.6,13,10.0,31,53.7,8.48,0,2,6.0,Yes,92.2,70.5,Good,Low
STU104019,22,Female,AI&DS,7,82.7,,55.3,52.2,11,14.3,62.4,23,14.0,22,68.9,5.88,1,3,7.0,No,56.5,58.7,Average,Medium
STU104020,20,Male,AI&DS,7,70.8,53.9,61.9,67.9,10,16.1,56.1,29,12.0,21,60.1,7.01,2,3,5.0,No,62.1,53.7,Average,Medium
STU104021,21,Male,MECH,2,91.3,56.5,65.3,42.1,15,14.2,77.2,29,12.0,50,62.6,6.97,2,2,8.0,Yes,51.6,65.5,Good,Low
STU104022,23,Female,ECE,7,81.3,59.1,69.7,62.5,10,13.5,62.8,35,19.0,30,71.6,7.26,1,1,12.0,No,72.3,60.3,Average,Medium
STU104023,19,Male,CSE,6,94.5,68.1,83.2,35.0,10,13.8,72.4,17,23.0,23,,4.99,2,0,6.0,Yes,57.0,68.7,Good,Low
STU104024,21,Male,AI&DS,3,66.8,50.1,80.6,47.1,12,14.3,59.6,19,16.0,36,68.0,4.22,1,3,11.0,Yes,54.6,59.4,Average,Medium
STU104025,21,Male,CIVIL,3,64.8,60.1,74.7,52.9,12,12.5,47.8,15,14.0,58,58.5,6.56,1,3,13.0,No,56.6,43.0,Poor,High
STU104026,23,Male,IT,3,75.3,59.4,55.2,60.1,11,9.8,74.1,24,14.0,29,42.4,6.46,2,5,11.0,Yes,67.2,51.7,Average,Medium
STU104027,21,Female,CIVIL,6,92.8,57.4,72.3,54.2,11,13.5,61.4,25,14.0,22,44.6,5.85,2,3,6.0,Yes,61.6,47.3,Poor,High
STU104028,23,Female,MECH,7,86.1,68.1,90.6,64.7,17,20.8,85.0,42,24.0,50,88.2,5.96,2,1,16.0,No,84.5,75.7,Good,Low
STU104029,23,Female,CIVIL,8,64.1,75.3,60.1,50.7,11,10.4,43.0,22,11.0,34,41.0,5.67,1,6,8.0,Yes,59.3,51.8,Average,Medium
STU104030,23,Female,CSE,3,72.9,68.9,68.5,62.1,11,11.9,53.3,28,16.0,43,47.2,7.15,0,2,5.0,No,71.1,58.1,Average,Medium
STU104031,22,Female,EEE,8,67.1,41.6,69.7,43.0,12,9.8,52.7,25,16.0,20,73.7,5.46,3,1,13.0,Yes,47.6,52.6,Average,Medium
STU104032,24,Male,EEE,2,74.9,48.2,80.9,67.2,11,15.9,59.4,25,21.0,52,81.1,5.72,2,2,11.0,Yes,60.0,57.6,Average,Medium
STU104033,18,Female,IT,6,74.7,73.5,71.7,63.5,12,11.5,59.8,23,12.0,47,57.5,6.97,1,3,13.0,No,66.3,67.0,Good,Low
STU104034,21,Male,CSE,8,77.6,62.5,81.0,76.6,15,16.9,67.1,37,15.0,36,87.4,6.78,0,1,8.0,No,,77.4,Good,Low
STU104035,23,Female,IT,4,71.9,57.1,73.4,40.8,9,7.2,57.4,19,13.0,16,39.6,6.98,2,1,8.0,Yes,53.9,45.9,Poor,High
STU104036,18,Female,MECH,8,80.7,49.0,84.8,70.6,12,13.4,82.8,31,20.0,49,79.3,5.48,2,2,15.0,Yes,55.8,56.4,Average,Medium
STU104037,23,Male,CSE,6,87.4,,86.9,80.2,17,19.4,69.2,33,21.0,50,60.1,9.04,1,0,19.0,No,87.9,67.4,Good,Low
STU104038,18,Female,ECE,4,78.9,74.0,80.7,72.8,15,20.3,61.8,37,19.0,41,84.7,6.4,2,1,11.0,No,70.6,63.8,Average,Medium
STU104039,23,Male,CSE,8,58.9,,56.0,64.6,11,12.5,30.3,9,3.0,38,22.5,6.26,1,3,0.0,Yes,51.6,49.5,Poor,High
STU104040,19,Other,EEE,2,71.8,51.1,59.4,60.2,14,10.9,75.2,26,16.0,40,46.7,6.4,0,3,11.0,No,49.7,55.1,Average,Medium
STU104041,22,Male,ECE,7,65.1,61.7,47.6,76.2,10,11.4,64.6,22,15.0,29,60.4,7.1,1,3,6.0,No,73.3,59.5,Average,Medium
STU104042,23,Male,CIVIL,4,84.8,65.4,65.2,57.9,11,11.9,68.4,35,27.0,34,54.0,6.93,1,1,14.0,No,75.5,72.1,Good,Low
STU104043,23,Female,EEE,7,76.4,62.9,62.8,61.7,11,10.6,68.2,26,18.0,52,66.7,5.69,1,1,8.0,No,50.6,64.5,Average,Medium
STU104044,22,Male,CIVIL,2,75.2,38.3,71.2,44.3,10,15.1,68.5,26,18.0,30,44.4,5.43,2,3,10.0,No,50.7,47.5,Poor,High
STU104045,24,Male,AI&DS,8,63.6,56.0,60.1,37.8,12,7.6,47.4,12,10.0,13,57.2,5.22,2,3,5.0,No,53.5,44.4,Poor,High
STU104046,18,Female,CIVIL,3,81.9,59.8,82.2,71.0,12,19.3,85.1,20,20.0,32,72.7,5.28,1,1,12.0,No,69.7,70.4,Good,Low
STU104047,19,Female,IT,6,73.2,63.1,72.4,58.7,12,12.9,61.2,17,13.0,33,51.9,7.1,1,3,10.0,No,64.5,46.3,Poor,High
STU104048,18,Male,EEE,3,75.4,51.8,80.8,51.0,12,12.1,56.7,31,13.0,25,71.7,7.26,0,5,12.0,No,58.6,63.1,Average,Medium
STU104049,23,Male,AI&DS,8,84.0,74.6,88.2,53.6,14,14.2,54.5,33,15.0,54,64.9,6.32,0,2,14.0,No,69.7,59.9,Average,Medium
STU104050,24,Male,IT,7,90.1,73.5,88.9,77.5,12,18.8,73.2,35,16.0,25,77.2,5.93,2,2,13.0,No,84.2,78.5,Good,Low
STU104051,24,Male,CIVIL,7,75.8,68.7,78.9,64.5,14,12.5,57.0,26,13.0,49,60.1,8.06,1,1,6.0,No,67.2,68.9,Good,Low
STU104052,21,Male,CIVIL,4,73.1,64.6,82.0,57.3,13,14.4,54.4,25,12.0,25,75.3,5.86,1,2,13.0,No,55.3,59.4,Average,Medium
STU104053,18,Male,CSE,3,89.4,85.4,100.0,78.4,15,16.2,94.5,37,27.0,53,81.7,5.84,0,0,16.0,No,80.8,94.6,Excellent,Low
STU104054,19,Female,CIVIL,2,71.6,71.8,82.7,71.7,12,14.8,79.1,37,11.0,52,75.6,5.33,2,1,14.0,No,68.4,53.4,Average,Medium
STU104055,22,Female,CSE,3,64.5,77.9,71.1,53.7,8,12.6,37.3,17,10.0,21,45.4,8.5,0,4,4.0,No,70.1,65.5,Good,Low
STU104056,24,Male,ECE,6,62.5,70.4,63.3,69.2,14,12.3,66.7,21,15.0,31,79.4,7.74,1,3,12.0,Yes,74.2,62.0,Average,Medium
STU104057,24,Male,MECH,4,85.6,71.4,83.4,76.4,14,18.8,78.9,31,26.0,48,80.8,7.94,0,3,14.0,No,68.9,86.1,Excellent,Low
STU104058,23,Male,ECE,2,63.7,72.4,79.5,65.0,11,9.4,71.3,26,15.0,43,53.1,6.96,1,3,11.0,No,58.2,51.3,Average,Medium
STU104059,24,Male,AI&DS,8,62.6,79.7,64.7,61.1,13,17.8,60.5,23,14.0,49,42.1,6.23,2,2,7.0,No,61.7,55.9,Average,Medium
STU104060,21,Female,ECE,8,66.9,66.9,54.4,52.3,12,13.0,56.5,27,18.0,22,56.9,6.14,1,3,11.0,No,65.2,50.6,Average,Medium
STU104061,19,Male,AI&DS,5,81.4,60.2,65.6,72.7,13,12.4,81.0,32,15.0,32,69.5,6.94,1,1,12.0,No,80.9,58.5,Average,Medium
STU104062,21,Female,EEE,3,73.1,71.8,60.7,70.2,12,16.1,48.9,19,14.0,55,37.2,,2,1,5.0,No,63.8,69.7,Good,Low
STU104063,18,Female,CSE,5,76.3,64.6,63.2,56.2,13,9.8,56.5,23,21.0,39,69.3,5.91,0,2,9.0,No,60.7,56.2,Average,Medium
STU104064,22,Female,ECE,3,79.7,59.1,71.7,46.3,10,11.8,53.7,15,15.0,34,66.8,6.1,1,6,10.0,Yes,50.5,53.4,Average,Medium
STU104065,20,Female,EEE,2,90.6,69.8,58.1,68.5,12,13.2,39.5,21,17.0,38,41.5,6.04,0,4,10.0,No,67.2,61.0,Average,Medium
STU104066,20,Female,IT,4,94.0,67.5,86.3,69.4,14,20.4,66.2,43,20.0,46,73.2,6.18,1,0,16.0,No,80.3,73.0,Good,Low
STU104067,18,Female,ECE,3,71.8,53.0,55.5,39.3,7,11.5,43.5,15,8.0,32,22.7,4.76,1,3,3.0,Yes,45.0,38.2,Poor,High
STU104068,24,Male,ECE,2,79.2,67.3,62.7,54.3,15,10.1,61.3,24,17.0,38,55.5,4.8,2,4,10.0,No,59.1,48.3,Poor,High
STU104069,20,Female,IT,8,68.3,62.5,48.9,64.0,8,13.3,52.0,22,10.0,32,47.5,6.72,0,4,5.0,Yes,59.6,54.5,Average,Medium
STU104070,23,Male,IT,2,49.3,35.3,64.3,25.6,15,8.8,66.7,25,13.0,18,70.5,6.28,2,4,9.0,Yes,40.3,38.9,Poor,High
STU104071,21,Male,MECH,7,53.5,42.1,71.1,55.2,11,7.5,52.9,16,14.0,39,55.5,7.28,2,0,7.0,No,45.3,46.7,Poor,High
STU104072,22,Female,EEE,8,59.8,40.6,44.3,60.2,9,9.6,31.6,14,13.0,39,53.3,6.8,1,0,8.0,Yes,54.5,26.3,Poor,High
STU104073,21,Female,AI&DS,5,61.3,59.2,56.3,58.6,11,18.1,61.6,19,16.0,42,62.8,7.04,1,3,11.0,Yes,61.9,70.6,Good,Low
STU104074,22,Male,EEE,8,94.7,80.1,90.1,82.1,17,16.5,76.5,40,21.0,28,99.4,7.95,0,3,17.0,No,78.5,82.0,Excellent,Low
STU104075,19,Female,CIVIL,5,64.8,48.0,63.6,29.8,13,8.0,64.6,29,16.0,42,59.6,5.88,3,6,9.0,Yes,50.4,39.9,Poor,High
STU104076,24,Male,IT,8,70.8,56.2,88.1,44.6,14,11.0,80.3,25,24.0,48,64.9,6.41,0,2,11.0,No,49.7,60.2,Average,Medium
STU104077,20,Female,CSE,7,68.1,51.7,58.0,43.6,11,4.4,67.0,29,17.0,25,47.8,4.28,2,5,4.0,No,42.7,46.1,Poor,High
STU104078,18,Female,AI&DS,6,71.6,54.0,68.4,58.5,10,5.8,52.3,32,14.0,21,63.9,4.91,1,2,11.0,No,65.8,53.6,Average,Medium
STU104079,24,Male,IT,6,52.0,59.2,49.7,50.8,8,7.0,39.2,20,13.0,21,55.2,6.9,0,5,10.0,No,48.3,52.2,Average,Medium
STU104080,18,Male,IT,2,73.2,70.8,54.7,60.5,13,9.2,69.2,26,24.0,45,72.8,5.64,0,0,15.0,No,72.3,64.9,Average,Medium
STU104081,21,Female,MECH,3,75.5,62.5,69.1,75.7,13,13.0,62.0,25,18.0,37,56.3,7.08,0,1,9.0,No,70.2,64.8,Average,Medium
STU104082,23,Male,CSE,8,94.0,86.8,72.9,62.6,10,13.3,76.1,34,16.0,56,79.1,7.19,0,0,10.0,No,82.1,80.9,Excellent,Low
STU104083,20,Female,MECH,8,75.4,72.9,93.7,53.1,8,9.0,66.3,18,22.0,19,60.9,6.7,1,0,10.0,No,76.4,61.7,Average,Medium
